OrderDetailID,OrderID,ProductID,Ποσότητα,Τιμή_Μονάδας,Έκπτωση_%,Επιστροφή,Βαθμολογία
1421,ORD000471,PROD00008,2,136.68,22.4,False,4.0
1422,ORD000472,PROD00007,10,484.97,2.0,False,
1423,ORD000472,PROD00021,9,498.27,20.2,False,
1424,ORD000472,PROD00073,4,26.73,6.0,False,
1425,ORD000472,PROD00090,3,173.63,28.6,False,2.0
1426,ORD000473,PROD00045,2,332.83,14.0,True,2.0
1427,ORD000473,PROD00052,3,278.13,20.3,True,1.0
1428,ORD000474,PROD00015,4,379.74,24.8,False,
1429,ORD000474,PROD00029,8,479.25,16.4,False,2.0
1430,ORD000474,PROD00097,4,166.75,13.4,False,5.0
1431,ORD000474,PROD00055,1,341.69,21.8,True,3.0
1432,ORD000475,PROD00019,7,229.88,8.8,True,1.0
1433,ORD000476,PROD00036,8,209.35,6.1,False,4.0
1434,ORD000476,PROD00037,8,256.77,16.0,True,4.0
1435,ORD000476,PROD00007,9,484.97,5.1,True,
1436,ORD000476,PROD00031,3,330.84,19.2,False,5.0
1437,ORD000477,PROD00024,9,263.77,27.9,False,
1438,ORD000477,PROD00014,9,23.3,10.2,False,5.0
1439,ORD000477,PROD00081,8,320.86,7.0,False,2.0
1440,ORD000477,PROD00025,9,75.36,7.3,True,2.0
1441,ORD000477,PROD00034,9,146.25,20.4,False,3.0
1442,ORD000478,PROD00074,8,424.53,28.8,True,5.0
1443,ORD000478,PROD00097,9,166.75,21.6,False,1.0
1444,ORD000479,PROD00062,8,310.56,7.1,False,2.0
1445,ORD000479,PROD00090,1,173.63,11.0,True,2.0
1446,ORD000479,PROD00008,2,136.68,19.8,True,
1447,ORD000479,PROD00052,6,278.13,9.8,True,
1448,ORD000480,PROD00087,6,339.18,16.2,False,3.0
1449,ORD000480,PROD00085,7,93.89,17.1,True,2.0
1450,ORD000480,PROD00047,2,271.63,29.5,True,4.0
1451,ORD000480,PROD00002,8,404.37,22.6,True,5.0
1452,ORD000481,PROD00031,10,330.84,16.3,True,2.0
1453,ORD000481,PROD00056,1,161.54,25.5,True,2.0
1454,ORD000481,PROD00080,9,261.85,13.0,False,3.0
1455,ORD000482,PROD00039,6,382.67,25.4,True,3.0
1456,ORD000482,PROD00078,6,395.85,13.6,False,1.0
1457,ORD000483,PROD00012,9,443.46,12.0,False,5.0
1458,ORD000483,PROD00046,3,7.12,0.8,False,
1459,ORD000483,PROD00023,2,472.31,28.9,True,4.0
1460,ORD000483,PROD00031,8,330.84,18.3,False,2.0
1461,ORD000484,PROD00074,3,424.53,25.1,True,5.0
1462,ORD000484,PROD00056,4,161.54,14.8,True,5.0
1463,ORD000484,PROD00065,6,243.29,20.4,True,2.0
1464,ORD000484,PROD00064,4,55.83,11.1,False,3.0
1465,ORD000484,PROD00092,7,212.48,11.4,False,5.0
1466,ORD000485,PROD00004,2,463.68,5.0,True,3.0
1467,ORD000486,PROD00035,9,309.17,11.8,False,
1468,ORD000486,PROD00033,6,210.39,24.8,False,
1469,ORD000486,PROD00024,4,263.77,19.0,True,5.0
1470,ORD000487,PROD00051,9,102.06,28.8,True,2.0
1471,ORD000487,PROD00029,5,479.25,2.4,False,
1472,ORD000487,PROD00025,6,75.36,21.7,False,
1473,ORD000488,PROD00050,3,120.96,12.1,True,2.0
1474,ORD000488,PROD00022,6,357.02,15.9,False,
1475,ORD000488,PROD00074,9,424.53,3.2,False,1.0
1476,ORD000489,PROD00067,6,237.41,0.5,False,3.0
1477,ORD000489,PROD00034,5,146.25,6.7,True,5.0
1478,ORD000489,PROD00050,2,120.96,26.3,True,1.0
1479,ORD000489,PROD00072,8,184.59,18.0,True,
1480,ORD000490,PROD00091,1,190.48,2.6,False,
1481,ORD000490,PROD00043,5,84.9,2.6,False,3.0
1482,ORD000490,PROD00075,6,192.57,6.1,True,3.0
1483,ORD000490,PROD00031,10,330.84,26.6,False,5.0
1484,ORD000490,PROD00035,2,309.17,7.1,False,3.0
1485,ORD000491,PROD00003,10,496.86,8.0,True,1.0
1486,ORD000492,PROD00099,6,303.84,5.3,False,1.0
1487,ORD000492,PROD00012,10,443.46,15.7,True,2.0
1488,ORD000492,PROD00005,8,256.12,0.2,False,
1489,ORD000493,PROD00068,3,122.51,26.7,False,4.0
1490,ORD000493,PROD00072,7,184.59,1.8,False,5.0
1491,ORD000493,PROD00099,9,303.84,12.5,False,3.0
1492,ORD000493,PROD00045,5,332.83,25.9,True,3.0
1493,ORD000493,PROD00052,9,278.13,10.1,False,3.0
1494,ORD000494,PROD00055,5,341.69,5.3,True,5.0
1495,ORD000494,PROD00047,2,271.63,29.0,False,1.0
1496,ORD000494,PROD00041,3,407.26,28.0,True,1.0
1497,ORD000494,PROD00092,3,212.48,24.0,False,5.0
1498,ORD000494,PROD00079,4,365.01,2.2,True,
1499,ORD000495,PROD00042,6,300.94,2.1,True,4.0
1500,ORD000496,PROD00067,4,237.41,19.0,False,2.0
1501,ORD000497,PROD00037,5,256.77,8.5,False,5.0
1502,ORD000498,PROD00019,7,229.88,13.5,False,3.0
1503,ORD000498,PROD00064,7,55.83,4.5,True,
1504,ORD000498,PROD00089,9,433.41,29.5,True,3.0
1505,ORD000498,PROD00029,4,479.25,28.5,True,2.0
1506,ORD000499,PROD00014,3,23.3,6.0,True,1.0
1507,ORD000499,PROD00095,5,20.87,18.7,True,1.0
1508,ORD000499,PROD00018,2,358.6,15.6,False,
1509,ORD000499,PROD00025,3,75.36,6.1,False,5.0
1510,ORD000499,PROD00009,3,73.31,23.0,False,1.0
1511,ORD000500,PROD00023,8,472.31,9.6,False,3.0
1512,ORD000500,PROD00024,8,263.77,4.1,True,1.0
1513,ORD000500,PROD00045,6,332.83,4.3,True,4.0
1514,ORD000500,PROD00062,7,310.56,27.0,True,4.0
1515,ORD000501,PROD00071,3,235.94,21.5,True,2.0
1516,ORD000502,PROD00059,4,389.0,5.9,True,5.0
1517,ORD000503,PROD00004,3,463.68,5.2,True,2.0
1518,ORD000503,PROD00042,2,300.94,22.0,False,5.0
1519,ORD000504,PROD00082,5,200.97,7.1,True,
1520,ORD000505,PROD00042,6,300.94,21.1,True,5.0
1521,ORD000505,PROD00084,4,215.92,9.6,False,
1522,ORD000506,PROD00063,8,173.11,22.1,False,
1523,ORD000507,PROD00038,6,244.66,7.8,False,4.0
1524,ORD000507,PROD00032,10,404.43,21.5,True,
1525,ORD000507,PROD00003,8,496.86,18.1,False,
1526,ORD000507,PROD00074,10,424.53,5.2,True,
1527,ORD000508,PROD00032,8,404.43,22.8,False,2.0
1528,ORD000508,PROD00086,8,463.67,21.2,False,
1529,ORD000508,PROD00077,9,99.88,28.4,True,
1530,ORD000509,PROD00087,2,339.18,4.0,False,1.0
1531,ORD000510,PROD00025,9,75.36,14.7,False,5.0
1532,ORD000510,PROD00023,10,472.31,13.2,True,3.0
1533,ORD000510,PROD00005,9,256.12,10.7,True,4.0
1534,ORD000510,PROD00006,1,367.61,24.0,True,
1535,ORD000510,PROD00034,5,146.25,29.3,True,1.0
1536,ORD000511,PROD00074,6,424.53,25.1,True,5.0
1537,ORD000511,PROD00042,2,300.94,0.7,True,2.0
1538,ORD000511,PROD00015,10,379.74,22.5,True,
1539,ORD000511,PROD00059,4,389.0,14.3,True,
1540,ORD000511,PROD00009,4,73.31,27.3,False,1.0
1541,ORD000512,PROD00088,8,386.19,2.8,True,
1542,ORD000512,PROD00076,1,405.7,19.0,True,
1543,ORD000513,PROD00016,8,421.58,12.3,True,
1544,ORD000513,PROD00088,10,386.19,23.1,True,
1545,ORD000514,PROD00052,1,278.13,3.6,True,3.0
1546,ORD000514,PROD00014,9,23.3,22.8,True,
1547,ORD000514,PROD00017,10,288.36,22.4,True,
1548,ORD000514,PROD00024,10,263.77,5.8,False,5.0
1549,ORD000515,PROD00085,3,93.89,13.7,False,1.0
1550,ORD000516,PROD00098,3,372.86,3.0,False,
1551,ORD000516,PROD00037,9,256.77,20.5,True,1.0
1552,ORD000517,PROD00086,5,463.67,11.3,True,5.0
1553,ORD000517,PROD00042,4,300.94,21.0,False,3.0
1554,ORD000517,PROD00018,7,358.6,25.2,True,1.0
1555,ORD000517,PROD00020,4,240.75,21.5,False,
1556,ORD000517,PROD00077,10,99.88,14.9,True,2.0
1557,ORD000518,PROD00016,7,421.58,28.1,False,4.0
1558,ORD000518,PROD00019,5,229.88,22.9,True,
1559,ORD000518,PROD00036,1,209.35,7.8,True,2.0
1560,ORD000518,PROD00025,1,75.36,4.2,False,4.0
1561,ORD000519,PROD00047,10,271.63,4.9,True,3.0
1562,ORD000520,PROD00022,10,357.02,18.6,False,1.0
1563,ORD000521,PROD00055,4,341.69,3.9,False,1.0
1564,ORD000521,PROD00076,6,405.7,9.6,True,1.0
1565,ORD000521,PROD00003,4,496.86,21.0,False,
1566,ORD000521,PROD00053,1,133.51,3.7,False,4.0
1567,ORD000522,PROD00073,6,26.73,12.7,False,3.0
1568,ORD000522,PROD00099,8,303.84,17.7,False,4.0
1569,ORD000522,PROD00082,3,200.97,28.4,False,1.0
1570,ORD000522,PROD00058,3,421.05,25.1,False,1.0
1571,ORD000523,PROD00006,9,367.61,1.8,True,5.0
1572,ORD000524,PROD00005,4,256.12,0.8,False,1.0
1573,ORD000525,PROD00052,8,278.13,4.9,True,5.0
1574,ORD000525,PROD00036,2,209.35,24.4,False,2.0
1575,ORD000525,PROD00098,10,372.86,0.9,True,1.0
1576,ORD000525,PROD00012,8,443.46,2.5,True,1.0
1577,ORD000526,PROD00007,4,484.97,10.0,True,3.0
1578,ORD000526,PROD00060,6,458.77,29.1,False,2.0
1579,ORD000527,PROD00023,1,472.31,0.5,False,
1580,ORD000527,PROD00015,9,379.74,25.8,False,4.0
1581,ORD000527,PROD00091,10,190.48,7.6,True,
1582,ORD000527,PROD00026,9,65.55,0.2,True,2.0
1583,ORD000528,PROD00052,7,278.13,13.1,True,
1584,ORD000528,PROD00021,10,498.27,1.9,True,4.0
1585,ORD000528,PROD00057,1,102.45,1.0,False,4.0
1586,ORD000528,PROD00033,2,210.39,9.3,False,1.0
1587,ORD000528,PROD00056,2,161.54,23.9,True,4.0
1588,ORD000529,PROD00016,5,421.58,17.6,True,5.0
1589,ORD000529,PROD00033,5,210.39,17.2,False,
1590,ORD000529,PROD00005,2,256.12,9.5,True,
1591,ORD000529,PROD00003,10,496.86,18.3,True,3.0
1592,ORD000530,PROD00064,4,55.83,19.4,True,4.0
1593,ORD000530,PROD00051,2,102.06,24.4,False,3.0
1594,ORD000530,PROD00078,2,395.85,12.3,False,2.0
1595,ORD000530,PROD00068,4,122.51,14.5,True,5.0
1596,ORD000530,PROD00082,5,200.97,7.4,True,4.0
1597,ORD000531,PROD00027,9,391.77,20.1,False,1.0
1598,ORD000531,PROD00095,10,20.87,13.4,True,
1599,ORD000532,PROD00022,3,357.02,0.8,False,
1600,ORD000532,PROD00056,8,161.54,24.6,True,
1601,ORD000532,PROD00085,7,93.89,1.6,True,1.0
1602,ORD000533,PROD00013,4,225.86,11.1,False,1.0
1603,ORD000533,PROD00070,2,212.25,29.3,True,5.0
1604,ORD000533,PROD00011,9,35.43,18.8,False,5.0
1605,ORD000534,PROD00010,9,360.22,27.8,False,2.0
1606,ORD000535,PROD00098,8,372.86,28.4,False,2.0
1607,ORD000535,PROD00016,10,421.58,29.5,False,1.0
1608,ORD000536,PROD00023,1,472.31,12.6,False,1.0
1609,ORD000536,PROD00008,3,136.68,25.3,False,3.0
1610,ORD000536,PROD00004,10,463.68,12.1,True,5.0
1611,ORD000536,PROD00034,8,146.25,20.2,False,5.0
1612,ORD000536,PROD00070,7,212.25,16.8,True,4.0
1613,ORD000537,PROD00086,1,463.67,17.7,True,3.0
1614,ORD000537,PROD00062,2,310.56,23.7,False,
1615,ORD000537,PROD00082,7,200.97,1.3,True,
1616,ORD000537,PROD00007,5,484.97,20.2,True,4.0
1617,ORD000537,PROD00035,6,309.17,3.2,False,4.0
1618,ORD000538,PROD00038,1,244.66,26.5,False,3.0
1619,ORD000538,PROD00082,10,200.97,11.3,True,5.0
1620,ORD000539,PROD00004,5,463.68,4.6,False,
1621,ORD000539,PROD00035,9,309.17,10.1,False,
1622,ORD000539,PROD00058,6,421.05,17.4,True,4.0
1623,ORD000539,PROD00066,5,294.34,16.3,True,
1624,ORD000540,PROD00100,9,225.64,20.9,True,4.0
1625,ORD000540,PROD00029,3,479.25,29.6,False,5.0
1626,ORD000540,PROD00035,8,309.17,18.1,True,5.0
1627,ORD000540,PROD00069,2,393.71,2.7,True,
1628,ORD000540,PROD00052,2,278.13,17.6,True,5.0
1629,ORD000541,PROD00027,7,391.77,3.2,True,4.0
1630,ORD000541,PROD00092,1,212.48,10.3,True,
1631,ORD000542,PROD00042,2,300.94,12.0,True,3.0
1632,ORD000542,PROD00072,5,184.59,22.5,False,
1633,ORD000542,PROD00066,2,294.34,18.5,False,1.0
1634,ORD000543,PROD00090,5,173.63,0.8,False,1.0
1635,ORD000543,PROD00038,8,244.66,22.7,False,1.0
1636,ORD000544,PROD00017,10,288.36,22.6,True,1.0
1637,ORD000544,PROD00090,7,173.63,13.9,True,
1638,ORD000544,PROD00034,2,146.25,13.3,False,1.0
1639,ORD000544,PROD00077,4,99.88,25.2,True,4.0
1640,ORD000544,PROD00069,5,393.71,16.4,True,5.0
1641,ORD000545,PROD00090,5,173.63,27.9,False,1.0
1642,ORD000545,PROD00080,6,261.85,10.2,False,1.0
1643,ORD000545,PROD00071,2,235.94,3.7,True,2.0
1644,ORD000545,PROD00057,1,102.45,25.3,False,2.0
1645,ORD000546,PROD00089,2,433.41,14.2,False,1.0
1646,ORD000546,PROD00006,4,367.61,25.0,False,
1647,ORD000546,PROD00045,6,332.83,7.5,True,
1648,ORD000546,PROD00015,10,379.74,7.8,False,4.0
1649,ORD000547,PROD00001,10,108.67,9.0,True,
1650,ORD000547,PROD00007,10,484.97,7.5,True,
1651,ORD000547,PROD00004,7,463.68,30.0,False,5.0
1652,ORD000547,PROD00077,10,99.88,13.0,False,3.0
1653,ORD000548,PROD00034,6,146.25,12.7,False,4.0
1654,ORD000548,PROD00021,6,498.27,16.1,True,3.0
1655,ORD000548,PROD00002,6,404.37,28.9,True,5.0
1656,ORD000548,PROD00040,1,189.79,12.8,True,3.0
1657,ORD000549,PROD00052,3,278.13,23.1,False,1.0
1658,ORD000549,PROD00049,2,9.63,11.9,False,3.0
1659,ORD000549,PROD00017,4,288.36,27.8,True,4.0
1660,ORD000550,PROD00024,3,263.77,4.6,True,4.0
1661,ORD000550,PROD00016,7,421.58,28.9,False,4.0
1662,ORD000551,PROD00052,6,278.13,18.4,False,
1663,ORD000551,PROD00018,2,358.6,5.3,True,
1664,ORD000551,PROD00098,9,372.86,24.5,False,5.0
1665,ORD000552,PROD00008,1,136.68,3.3,False,4.0
1666,ORD000552,PROD00001,9,108.67,3.8,True,
1667,ORD000552,PROD00098,10,372.86,26.5,False,1.0
1668,ORD000552,PROD00069,5,393.71,13.4,False,2.0
1669,ORD000553,PROD00010,3,360.22,1.6,False,
1670,ORD000553,PROD00019,8,229.88,10.3,False,5.0
1671,ORD000553,PROD00094,7,98.23,26.0,True,3.0
1672,ORD000553,PROD00015,3,379.74,11.1,False,2.0
1673,ORD000554,PROD00017,9,288.36,20.8,True,3.0
1674,ORD000554,PROD00016,6,421.58,23.9,False,
1675,ORD000554,PROD00086,7,463.67,7.6,False,
1676,ORD000555,PROD00044,2,439.75,3.3,True,
1677,ORD000555,PROD00095,8,20.87,8.6,False,5.0
1678,ORD000555,PROD00019,2,229.88,13.5,False,2.0
1679,ORD000555,PROD00026,5,65.55,19.4,True,1.0
1680,ORD000556,PROD00072,7,184.59,20.6,True,3.0
1681,ORD000556,PROD00069,1,393.71,19.7,True,1.0
1682,ORD000557,PROD00050,4,120.96,1.0,True,5.0
1683,ORD000557,PROD00032,9,404.43,24.9,False,2.0
1684,ORD000557,PROD00006,6,367.61,25.4,False,
1685,ORD000557,PROD00033,2,210.39,15.4,False,5.0
1686,ORD000557,PROD00043,5,84.9,15.4,True,3.0
1687,ORD000558,PROD00036,5,209.35,27.5,False,
1688,ORD000558,PROD00033,7,210.39,1.6,True,3.0
1689,ORD000559,PROD00061,10,307.32,18.6,False,5.0
1690,ORD000560,PROD00002,6,404.37,7.2,True,
1691,ORD000561,PROD00065,9,243.29,22.1,False,5.0
1692,ORD000561,PROD00066,9,294.34,23.3,True,3.0
1693,ORD000561,PROD00085,8,93.89,17.4,True,1.0
1694,ORD000561,PROD00033,5,210.39,25.2,True,
1695,ORD000562,PROD00005,10,256.12,16.2,False,2.0
1696,ORD000562,PROD00012,5,443.46,4.0,True,2.0
1697,ORD000563,PROD00058,2,421.05,4.5,True,5.0
1698,ORD000563,PROD00021,8,498.27,0.9,True,5.0
1699,ORD000563,PROD00067,4,237.41,29.5,True,5.0
1700,ORD000563,PROD00031,4,330.84,5.0,True,
1701,ORD000563,PROD00073,2,26.73,0.4,True,
1702,ORD000564,PROD00003,2,496.86,20.7,False,4.0
1703,ORD000565,PROD00006,1,367.61,15.2,False,1.0
1704,ORD000566,PROD00071,2,235.94,24.5,True,1.0
1705,ORD000567,PROD00008,9,136.68,8.7,False,1.0
1706,ORD000567,PROD00093,10,81.08,15.3,True,3.0
1707,ORD000567,PROD00031,7,330.84,23.5,True,
1708,ORD000568,PROD00053,2,133.51,1.0,True,1.0
1709,ORD000568,PROD00076,8,405.7,25.1,False,1.0
1710,ORD000568,PROD00041,6,407.26,24.5,False,5.0
1711,ORD000569,PROD00057,1,102.45,13.1,False,1.0
1712,ORD000569,PROD00010,2,360.22,0.4,False,3.0
1713,ORD000569,PROD00043,2,84.9,21.3,True,1.0
1714,ORD000569,PROD00003,8,496.86,16.2,True,5.0
1715,ORD000570,PROD00099,1,303.84,15.7,True,5.0
1716,ORD000570,PROD00080,4,261.85,12.9,True,
1717,ORD000570,PROD00061,3,307.32,11.3,False,
1718,ORD000571,PROD00059,7,389.0,16.7,True,4.0
1719,ORD000571,PROD00002,10,404.37,2.2,True,5.0
1720,ORD000571,PROD00068,7,122.51,5.4,False,5.0
1721,ORD000571,PROD00030,8,323.74,26.9,True,2.0
1722,ORD000571,PROD00070,3,212.25,0.7,True,
1723,ORD000572,PROD00059,10,389.0,16.8,True,3.0
1724,ORD000572,PROD00081,2,320.86,16.6,True,5.0
1725,ORD000572,PROD00067,6,237.41,28.0,True,3.0
1726,ORD000573,PROD00066,8,294.34,14.6,False,2.0
1727,ORD000573,PROD00041,8,407.26,8.9,True,1.0
1728,ORD000573,PROD00016,9,421.58,20.2,True,
1729,ORD000574,PROD00092,5,212.48,5.3,True,4.0
1730,ORD000574,PROD00076,6,405.7,15.4,True,3.0
1731,ORD000574,PROD00052,6,278.13,8.0,True,
1732,ORD000574,PROD00018,9,358.6,10.4,False,1.0
1733,ORD000574,PROD00056,6,161.54,13.1,True,
1734,ORD000575,PROD00019,10,229.88,0.5,True,
1735,ORD000575,PROD00017,7,288.36,6.6,False,1.0
1736,ORD000575,PROD00047,8,271.63,5.2,True,
1737,ORD000575,PROD00064,8,55.83,29.8,True,5.0
1738,ORD000575,PROD00001,6,108.67,26.6,False,
1739,ORD000576,PROD00063,9,173.11,19.6,True,
1740,ORD000577,PROD00092,2,212.48,4.1,False,
1741,ORD000577,PROD00058,9,421.05,27.7,False,
1742,ORD000577,PROD00031,2,330.84,1.8,False,1.0
1743,ORD000578,PROD00015,10,379.74,11.2,True,4.0
1744,ORD000579,PROD00085,2,93.89,9.4,False,
1745,ORD000580,PROD00096,6,106.92,6.8,False,
1746,ORD000581,PROD00018,2,358.6,24.3,False,1.0
1747,ORD000581,PROD00026,8,65.55,7.7,True,5.0
1748,ORD000581,PROD00006,5,367.61,16.9,False,2.0
1749,ORD000581,PROD00005,3,256.12,23.9,False,5.0
1750,ORD000581,PROD00060,10,458.77,6.4,False,5.0
1751,ORD000582,PROD00036,2,209.35,12.4,True,5.0
1752,ORD000582,PROD00061,3,307.32,29.3,True,5.0
1753,ORD000582,PROD00099,2,303.84,6.4,True,
1754,ORD000583,PROD00006,9,367.61,19.9,False,
1755,ORD000583,PROD00020,3,240.75,2.1,False,
1756,ORD000583,PROD00046,6,7.12,13.1,True,2.0
1757,ORD000584,PROD00068,9,122.51,13.1,False,5.0
1758,ORD000584,PROD00008,9,136.68,6.6,False,5.0
1759,ORD000584,PROD00052,9,278.13,5.9,False,3.0
1760,ORD000584,PROD00035,4,309.17,11.5,False,2.0
1761,ORD000585,PROD00007,1,484.97,11.8,False,3.0
1762,ORD000585,PROD00043,2,84.9,10.9,False,
1763,ORD000585,PROD00058,10,421.05,5.5,True,5.0
1764,ORD000585,PROD00057,6,102.45,27.1,False,
1765,ORD000585,PROD00036,8,209.35,18.9,False,5.0
1766,ORD000586,PROD00030,2,323.74,28.5,True,5.0
1767,ORD000587,PROD00013,3,225.86,9.9,False,4.0
1768,ORD000587,PROD00077,7,99.88,1.6,True,
1769,ORD000587,PROD00088,1,386.19,12.2,False,3.0
1770,ORD000587,PROD00003,5,496.86,21.0,True,1.0
1771,ORD000588,PROD00086,3,463.67,5.5,False,5.0
1772,ORD000589,PROD00008,7,136.68,22.8,True,
1773,ORD000589,PROD00002,2,404.37,10.1,True,3.0
1774,ORD000589,PROD00021,10,498.27,7.8,False,
1775,ORD000590,PROD00006,8,367.61,21.1,True,5.0
1776,ORD000590,PROD00064,1,55.83,27.9,False,2.0
1777,ORD000590,PROD00013,2,225.86,1.4,False,
1778,ORD000591,PROD00028,4,78.75,20.7,True,
1779,ORD000591,PROD00039,6,382.67,3.8,True,4.0
1780,ORD000591,PROD00099,1,303.84,15.2,False,
1781,ORD000591,PROD00093,9,81.08,9.0,True,3.0
1782,ORD000591,PROD00002,10,404.37,18.5,True,3.0
1783,ORD000592,PROD00098,6,372.86,20.6,False,
1784,ORD000592,PROD00097,6,166.75,11.6,True,
1785,ORD000592,PROD00032,8,404.43,17.1,True,4.0
1786,ORD000593,PROD00055,7,341.69,21.5,False,
1787,ORD000593,PROD00071,4,235.94,29.9,False,2.0
1788,ORD000593,PROD00008,4,136.68,19.9,False,3.0
1789,ORD000593,PROD00010,4,360.22,0.6,False,4.0
1790,ORD000593,PROD00070,3,212.25,10.0,True,
1791,ORD000594,PROD00002,4,404.37,29.6,False,
1792,ORD000594,PROD00010,7,360.22,5.5,True,3.0
1793,ORD000594,PROD00064,3,55.83,17.5,True,5.0
1794,ORD000595,PROD00029,6,479.25,25.7,True,
1795,ORD000595,PROD00040,1,189.79,17.1,False,1.0
1796,ORD000596,PROD00032,9,404.43,16.7,False,2.0
1797,ORD000596,PROD00001,1,108.67,4.5,True,
1798,ORD000596,PROD00082,7,200.97,13.3,True,1.0
1799,ORD000597,PROD00087,6,339.18,22.6,False,5.0
1800,ORD000597,PROD00043,3,84.9,2.6,False,4.0
1801,ORD000597,PROD00059,1,389.0,6.9,True,2.0
1802,ORD000598,PROD00089,3,433.41,13.7,False,1.0
1803,ORD000599,PROD00060,10,458.77,3.8,False,
1804,ORD000599,PROD00004,6,463.68,25.3,True,5.0
1805,ORD000599,PROD00089,1,433.41,5.4,False,2.0
1806,ORD000600,PROD00083,10,377.05,21.8,True,
1807,ORD000601,PROD00016,1,421.58,20.6,True,1.0
1808,ORD000601,PROD00067,9,237.41,13.1,False,5.0
1809,ORD000601,PROD00074,2,424.53,21.9,False,4.0
1810,ORD000601,PROD00063,8,173.11,5.0,True,5.0
1811,ORD000601,PROD00093,1,81.08,21.3,False,4.0
1812,ORD000602,PROD00098,9,372.86,29.4,True,5.0
1813,ORD000602,PROD00090,8,173.63,27.0,False,3.0
1814,ORD000602,PROD00078,1,395.85,19.7,True,
1815,ORD000602,PROD00028,8,78.75,4.9,True,
1816,ORD000602,PROD00009,4,73.31,18.5,True,2.0
1817,ORD000603,PROD00085,1,93.89,7.6,False,
1818,ORD000603,PROD00020,5,240.75,19.6,True,5.0
1819,ORD000604,PROD00009,7,73.31,29.2,False,2.0
1820,ORD000605,PROD00087,3,339.18,22.1,True,
1821,ORD000606,PROD00007,3,484.97,6.6,True,
1822,ORD000606,PROD00036,8,209.35,14.9,True,1.0
1823,ORD000607,PROD00048,4,92.71,1.2,True,4.0
1824,ORD000607,PROD00092,6,212.48,26.6,False,
1825,ORD000608,PROD00001,1,108.67,10.3,True,4.0
1826,ORD000608,PROD00088,8,386.19,13.8,False,1.0
1827,ORD000609,PROD00069,1,393.71,19.6,True,1.0
1828,ORD000609,PROD00029,8,479.25,9.0,True,2.0
1829,ORD000609,PROD00017,10,288.36,22.5,True,
1830,ORD000609,PROD00099,1,303.84,7.9,False,
1831,ORD000609,PROD00010,7,360.22,11.8,True,2.0
1832,ORD000610,PROD00054,8,5.97,0.4,True,5.0
1833,ORD000611,PROD00054,1,5.97,11.5,False,1.0
1834,ORD000611,PROD00051,10,102.06,15.4,False,1.0
1835,ORD000611,PROD00059,5,389.0,17.4,False,1.0
1836,ORD000612,PROD00056,5,161.54,18.1,True,5.0
1837,ORD000612,PROD00051,7,102.06,10.3,False,4.0
1838,ORD000612,PROD00026,3,65.55,13.6,True,4.0
1839,ORD000612,PROD00088,3,386.19,13.0,True,
1840,ORD000613,PROD00033,7,210.39,20.0,False,5.0
1841,ORD000613,PROD00028,6,78.75,8.0,True,
1842,ORD000614,PROD00066,8,294.34,28.5,True,4.0
1843,ORD000614,PROD00082,3,200.97,19.2,False,1.0
1844,ORD000614,PROD00006,10,367.61,17.1,False,
1845,ORD000614,PROD00069,4,393.71,16.8,True,3.0
1846,ORD000614,PROD00095,8,20.87,29.2,True,1.0
1847,ORD000615,PROD00069,4,393.71,7.8,True,1.0
1848,ORD000615,PROD00031,4,330.84,2.3,False,5.0
1849,ORD000615,PROD00029,8,479.25,12.2,False,3.0
1850,ORD000616,PROD00060,7,458.77,27.5,False,4.0
1851,ORD000616,PROD00100,7,225.64,17.6,False,3.0
1852,ORD000616,PROD00094,4,98.23,10.8,True,5.0
1853,ORD000617,PROD00035,10,309.17,23.3,False,1.0
1854,ORD000617,PROD00051,7,102.06,6.3,False,
1855,ORD000617,PROD00050,3,120.96,10.3,False,
1856,ORD000617,PROD00094,1,98.23,17.2,False,3.0
1857,ORD000618,PROD00098,10,372.86,4.3,False,4.0
1858,ORD000618,PROD00052,5,278.13,25.3,True,
1859,ORD000619,PROD00002,5,404.37,4.1,False,5.0
1860,ORD000619,PROD00059,2,389.0,8.0,False,
1861,ORD000620,PROD00007,9,484.97,17.5,True,2.0
1862,ORD000620,PROD00086,7,463.67,24.5,False,3.0
1863,ORD000620,PROD00034,4,146.25,21.6,True,4.0
1864,ORD000621,PROD00085,8,93.89,6.8,True,
1865,ORD000621,PROD00099,2,303.84,14.9,False,2.0
1866,ORD000622,PROD00011,6,35.43,21.9,False,
1867,ORD000623,PROD00036,5,209.35,22.2,True,5.0
1868,ORD000623,PROD00041,8,407.26,7.8,False,
1869,ORD000623,PROD00021,8,498.27,5.8,True,1.0
1870,ORD000623,PROD00027,9,391.77,12.3,False,2.0
1871,ORD000623,PROD00047,4,271.63,27.1,False,5.0
1872,ORD000624,PROD00052,4,278.13,5.8,True,
1873,ORD000624,PROD00088,1,386.19,19.4,True,3.0
1874,ORD000624,PROD00042,3,300.94,24.4,True,
1875,ORD000624,PROD00053,6,133.51,9.8,True,
1876,ORD000625,PROD00062,3,310.56,21.9,True,3.0
1877,ORD000625,PROD00088,8,386.19,19.9,True,
1878,ORD000626,PROD00078,5,395.85,6.8,True,2.0
1879,ORD000627,PROD00068,8,122.51,29.8,True,
1880,ORD000627,PROD00081,4,320.86,11.3,False,2.0
1881,ORD000627,PROD00089,9,433.41,23.3,True,1.0
1882,ORD000627,PROD00012,10,443.46,19.3,False,3.0
